project_id,donor,title,year,year_uncertain,description,crs_sector_code,crs_sector_name,sector_comment,status,status_code,flow,all_recipients,sources,sources_count,funding_agency,implementing_agency,donor_agency,donor_agency_count,recipient_agencies,recipient_agencies_count,verified,verified_code,flow_class,flow_class_code,intent,intent_code,active,active_code,factiva_sources,amount,currency,deflators_used,exchange_rates_used,usd_defl,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_condensed,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,debt_uncertian,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,updated_at,location_details,contacts,is_official_finance
33154,Qatar,Qatar donates $79 million to fund development projects in Tunisia,2013,FALSE,"On Oct. 11, 2013, Qatar and Tunisia signed a memorandum of understanding that provided Tunisia with a 79 million USD donation for development projects. The donations comes on the heels of a political revolution in Tunisia and at the same time that Qatar offered a a 31 million TND donation for the revolution's martyrs and injured fund, and a $500 million deposit in the Central Bank of Tunisia. ",998,Unallocated / Unspecified,,Pipeline: Pledge,12,Monetary Grant (excluding debt forgiveness),Tunisia,"https://global.factiva.com/aa/?ref=AGETAP0020131011e9ab0008e&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.al-monitor.com/pulse/business/2014/03/tunisia-pm-tour-support-investment-gulf-countries.html#, Media Report, including Wikileaks",2,,,,,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=AGETAP0020131011e9ab0008e&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",79000000,USD,1.015,1,"77,832,512",,,,,1,Tunisia,616,139,Tunisia,TUN,TN,788,744,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-24 14:35,,,0
33441,Qatar,Qatar provides funds for housing programs in Tunisia worth $29 million,2013,FALSE,"In 2013, Qatar loaned 29 million USD in funding for housing projects in Tunisia. The funding will go to construct 810 housing units in Sejoumi. STAFF_NOTE: Some sources say 29 million EUR, others say 29 million USD ",160,Other Social infrastructure and services,Public housing,Pipeline: Commitment,11,Loan (excluding debt rescheduling),Tunisia,"https://global-factiva-com.proxy.wm.edu/aa/?ref=KUNAT00020130313e93c00003&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.africanmanager.com/site_eng/detail_article.php?art_id=19868, Media Report, including Wikileaks; https://www.bidocean.asia/Asia-tender-business-news/96470-QA--Qatar-Grants-29M-Aid-to-Tunisia.html, Media Report, including Wikileaks; http://ansamed.ansa.it/ansamed/en/news/sections/economics/2013/03/13/Qatar-gives-Tunisia-EUR-29-mln-subsidised-housing_8392367.html, Media Report, including Wikileaks; http://arabic.arabia.msn.com/news/business/business-news/7439220/%D9%82%D8%B7%D8%B1-%D8%AA%D9%85%D9%88%D9%84-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%B3%D8%A7%D9%83%D9%86-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A%D8%A9-%D8%AA%D9%88%D9%86%D8%B3/, Media Report, including Wikileaks; http://www.mubasher.info/QE/news/2399247/%D9%82%D8%B7%D8%B1-%D8%AA%D9%85%D9%88%D9%84-%D8%A8%D9%86%D8%A7%D8%A1-810-%D9%85%D8%B3%D8%A7%D9%83%D9%86-%D8%A8%D8%AA%D9%88%D9%86%D8%B3-%D8%A8%D9%82%D9%8A%D9%85%D8%A9-29-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AF%D9%88%D9%84%D8%A7%D8%B1#.U8VM4qgzvxo, Media Report, including Wikileaks",6,,,,,,,Check,0,Vague (Official Finance),5,Development,1,Active,1,"https://global-factiva-com.proxy.wm.edu/aa/?ref=KUNAT00020130313e93c00003&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",29000000,USD,1.015,1,"28,571,429",,,,,1,Tunisia,616,139,Tunisia,TUN,TN,788,744,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-24 14:29,Sejoumi,,0
33146,Qatar,"Qatar provides loan and grant in agreement for housing - 60% of housing agreement (linked to #33994, #33147)",2013,FALSE,"In 2013 Qatar decided to invest approximately 45 million TND Tunisian subsidized housing involving two agreements. The agreements were signed between the Investment and International Cooperation Ministry and the Qatar embassy in Tunis. The first agreement was for funding worth 29 million USD for the construction of 810 housing units in Sejoumi. 60% of these costs (17.4 million USD) are to be covered by interest-free credit agreements to be repaid over the next 20 years, while 40% (11.6 million USD) will not need to be repaid. The other agreement signed provided a 1.1 million USD grant for the construction of 50 social housing units in Sakiet Sidi Youssef. This project is linked to projects #33994 and #33147 ",320,"Industry, Mining, Construction",,Pipeline: Commitment,11,Loan (excluding debt rescheduling),Tunisia,"https://global.factiva.com/aa/?ref=ANSAEN0020130313e93d000uz&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFMAEN0020130313e93d00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",2,,,,,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=ANSAEN0020130313e93d000uz&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFMAEN0020130313e93d00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",17400000,USD,1.015,1,"17,142,857",,,,,1,Tunisia,616,139,Tunisia,TUN,TN,788,744,FALSE,FALSE,FALSE,FALSE,Interest-Free,0,20,,,14-08-04 15:28,Sejoumi,,0
33994,Qatar,"Qatar provides grant for housing - 40% of housing agreement (linked to - #33146, #33147)",2013,FALSE,"In 2013 Qatar decided to invest approximately 45 million TND Tunisian subsidized housing involving two agreements. The agreements were signed between the Investment and International Cooperation Ministry and the Qatar embassy in Tunis. The first agreement was for funding worth 29 million USD for the construction of 810 housing units in Sejoumi. 40% (11.6 million USD) will not need to be repaid, while 60% of these costs (17.4 million USD) are to be covered by interest-free credit agreements to be repaid over the next 20 years. The other agreement signed provided a 1.1 million USD grant for the construction of 50 social housing units in Sakiet Sidi Youssef. This project is linked to project #33146 and #33147",320,"Industry, Mining, Construction",,Pipeline: Commitment,11,Monetary Grant (excluding debt forgiveness),Tunisia,"https://global.factiva.com/aa/?ref=ANSAEN0020130313e93d000uz&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFMAEN0020130313e93d00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",2,,,,,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=ANSAEN0020130313e93d000uz&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=AFMAEN0020130313e93d00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",11600000,USD,1.015,1,"11,428,571",,,,,1,Tunisia,616,139,Tunisia,TUN,TN,788,744,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-28 17:17,Sejoumi,,0
33149,Qatar,Qatar Charity grants Tunisia $10 million for agricultural projects,2013,FALSE,"On February 2013 Qatar Charity announced 10 million USD in aid to Tunisia to finance agricultural projects including well drilling, agricultural pathways, and agricultural cooperatives in 14 provinces. Mustafa Al Sati, representative of the Qatar Charity in Tunis signed three agreements with the Ministry of Agriculture of Tunisia, beginning the second phase of the project. ",310,"Agriculture, Forestry and Fishing",,Pipeline: Commitment,11,Monetary Grant (excluding debt forgiveness),Tunisia,"https://global.factiva.com/aa/?ref=KUWNA00020130224e92n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=KUWNA00020130224e92n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://allafrica.com/stories/201304190584.html, Media Report, including Wikileaks",3,"Qatar Charity, National NGO",,"Qatar Charity, National NGO",1,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=KUWNA00020130224e92n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=KUWNA00020130224e92n00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",10000000,USD,1.01,1,"9,900,990",,,,,1,Tunisia,616,139,Tunisia,TUN,TN,788,744,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-21 14:18,," Mustafa Al Sati, Representative (Qatar Charity); Mustafa Al Sati, Representative (Qatar Charity)",0
33151,Qatar,Qatar Friendship Donates 15 million dinars in Funds to Tunisian SMEs,2013,FALSE,"In October 2013 the Qatar Friendship Fund donated 15 million Tunisian dinars to the Bank for Financing Small and Medium Enterprises (BFPME) to manage funding for granting in turn equity loans to Tunisian Small and Medium Enterprises. This is expected to last two and a half years, ending April 2016, and aid 350 Small and Medium Enterprises and generate 6600 jobs.",240,Banking and Financial Services,,Pipeline: Commitment,11,Monetary Grant (excluding debt forgiveness),Tunisia,"https://global.factiva.com/aa/?ref=AFMAEN0020131019e9aj00001&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.thefreelibrary.com/Qatar,Tunisia+%3A+QATAR+Friendship+Fund+donates+15+million+Tunisian...-a0346146240, Media Report, including Wikileaks",2,"Qatar Friendship Fund , Government Agency","Bank for Financing Small and Medium Enterprises (BFPME) , Private Sector","Qatar Friendship Fund , Government Agency",1,"Bank for Financing Small and Medium Enterprises (BFPME) , Private Sector",1,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=AFMAEN0020131019e9aj00001&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",15000000,TND,1.015,1.72,"8,592,049",,,,,1,Tunisia,616,139,Tunisia,TUN,TN,788,744,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-21 14:21,,,0
33147,Qatar,Qatar grants $1.1 million to Tunisia to construct 50 housing units (linked to project ID #33146),2013,FALSE,"On March 13, 2013, Qatar and Tunisia signed a financial agreement, in which Qatar donated 1.1 million USD for the construction of 50 housing units in Sakiet Sidi Youssef, Governorate of Kef. This was the second part of a larger agreement, the first part of which granted 29 million USD for the construction of homes in Sejoumi (Project ID #33146 and #33994).",160,Other Social infrastructure and services,,Pipeline: Commitment,11,Monetary Grant (excluding debt forgiveness),Tunisia,"https://global.factiva.com/aa/?ref=AFMAEN0020130313e93d00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.bidocean.asia/Asia-tender-business-news/96470-QA--Qatar-Grants-29M-Aid-to-Tunisia.html, Media Report, including Wikileaks",2,,,,,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=AFMAEN0020130313e93d00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",1100000,USD,1.015,1,"1,083,744",,,,,1,Tunisia,616,139,Tunisia,TUN,TN,788,744,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-21 16:10,Sakiet Sidi Youssef,,0
31585,Qatar,Qatar donated armoured car to Yemen's Prime Minister,2013,FALSE,"On 23 May, Baraqish Net reported that Qatari Ambassador to Sanaa Jasim Bin-Abd-al-Aziz al-Bu'aynayn has donated a 2006 black armored Chevrolet to Yemen's Prime Minister Muhammad Salim Ba-Sindwah. The report says that 'observers' believe that sending a vehicle to Ba-Sindwah, who already has more than one in his motorcade, is evidence of the 'widening rift' between Yemeni President Abd-Rabbuh Mansur Hadi and the prime minster. STAFF_NOTE: No further resources can be found.",150,Government and Civil Society,,Completion,3,In-kind Grant (Goods or Services),Yemen,"http://global.factiva.com/aa/?ref=BBCMEP0020130525e95p0008d&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",1,,,,,,,Checked,1,OOF-like,3,Representational,3,Active,1,"http://global.factiva.com/aa/?ref=BBCMEP0020130525e95p0008d&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",,,,,,,,,,1,Yemen,678,580,Yemen,YEM,YE,887,474,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-05 10:44,,"Muhammad Salim Ba-Sindwah, Yemen's Prime Minister ; Jasim Bin-Abd-al-Aziz al-Bu'aynayn, Qatari Ambassador to Sanaa ",1
31587,Qatar,Qatar grants 350 million USD to Yemen Compensation Fund,2013,FALSE,"On July 23, 2013, Qatari Emir Tamim Bin-Hamad Al Thani pledged 350 million USD toward a compensation fund for more than 4000 civilians and security force members in south Yemen who were forced to retire following the 1994 war. The grant agreement was signed on November 25 2013, and the trust will be overseen by an independent body. ",160,Other Social infrastructure and services,,Pipeline: Commitment,11,Monetary Grant (excluding debt forgiveness),Yemen,"http://global.factiva.com/aa/?ref=BBCMEP0020130805e985004v2&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=YEMTIM0020131228e9bq00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=MENREP0020131126e9bp00094&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=PHILNA0020131125e9bp0000v&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AFPR000020131124e9bo006n1&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://nationalyemen.com/2013/11/25/qatar-gives-350-mn-to-yemen-compensation-fund/, Media Report, including Wikileaks",6,,,,,,,Checked,1,ODA-like,2,Development,1,Active,1,"http://global.factiva.com/aa/?ref=BBCMEP0020130805e985004v2&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=YEMTIM0020131228e9bq00008&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=MENREP0020131126e9bp00094&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=PHILNA0020131125e9bp0000v&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=AFPR000020131124e9bo006n1&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",350000000,USD,1.015,1,"344,827,586",,,,,1,Yemen,678,580,Yemen,YEM,YE,887,474,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-28 16:04,,"Tamim Bin-Hamad Al Thani, Qatari Emir ; Abd-Rabu Mansur Hadi, Yemeni President ; Khaled al-Atiya, Qatar's Foreign Minister ",1
31586,Qatar,Yemen and Qatar signed an agreement to establish 4.3 million USD Dialysis Center,2013,FALSE,"In July 2013, Yemen and Qatar signed an agreement to establish Sheikh Tamim bin Khalifa's Dialysis Center in Al Hota, Lahj governorate. Yemen's Ministry of Health represented the first party to sign the convention on the implementation of this project. The ministry has allocated an area of 1,000 square metres at the Ibn Khaldun hospital in Lahj province to implement the project and will provide facilities for the centre. The centre will have an operation capacity up to 500 dialysis cases per month at a total cost of $4.3 million funded by the Qatar Red Crescent (QRC), included the center's construction and equipment. Besides the center's establishment and equipment, the agreement stipulates that the center will be operated for five years by Qatari cadres before being handed over to the Public Health Ministry.",120,Health,,Pipeline: Commitment,11,Vague-TBD,Yemen,"http://global.factiva.com/aa/?ref=YEMNA00020130627e96q00004&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://iloveqatar.net/news/content/qatar-red-crescent-build-centre-kidney-dialysis-yemen, Media Report, including Wikileaks; http://www.yemenpost.net/Detail123456789.aspx?ID=3&SubID=7013, Media Report, including Wikileaks; http://m.edarabia.com/qatar-red-crescent-signs-agreements-to-build-operate-medical-centre-in-yemen/65378/, Media Report, including Wikileaks; http://qatar-tribune.com/viewnews.aspx?n=84D8A41F-7E73-479D-9EF9-D17DF266F0D9&d=20130701, Media Report, including Wikileaks",5,"Qatar Red Crescent Society, National NGO",,"Qatar Red Crescent Society, National NGO",1,"Ministry of Health and Quality of Life, Government Agency",1,Checked,1,ODA-like,2,Development,1,Active,1,"http://global.factiva.com/aa/?ref=YEMNA00020130627e96q00004&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",4300000,USD,1.015,1,"4,236,453",,,,,1,Yemen,678,580,Yemen,YEM,YE,887,474,FALSE,FALSE,TRUE,FALSE,,,,,,14-07-28 17:02,"Al Hota, Lahj province","Dr Fouad Hassan, Project Manager ; Mohamed bin Hamad al-Fuhaid al-Hajri, Qatari Ambassador to Yemen ; Ahmed al-Ansi, Minister of Public Health and Population ; Saleh al-Mohannadi, QRC Secretary ",1
31589,Qatar,"Rehabilitation of houses in Zinjibar (linked to - #31590, #31591)",2013,FALSE,"On May 15th, 2013, Yemeni Ministry of Planning and International Co-operation and Qatar Charity signed three agreements worth of over 1.4 million USD to to rebuild houses(ID #31589), build an orphanage (ID # 31590) and perform specialized medical operations (ID #31591) in Yemen. Under the first agreement, Qatar Charity grants 1.089 million USD to implement a project of restoration 130 house of those affected by confrontations between the armed forces and al-Qaeda militants in Zinjibar, the capital of Abyan governorate. The project will be executed over a six-month period after construction begins. ",430,Other Multisector,Restoration,Pipeline: Commitment,11,Monetary Grant (excluding debt forgiveness),Yemen,"http://global.factiva.com/aa/?ref=YEMNA00020130516e95f00001&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.yemenpost.net/Detail123456789.aspx?ID=3&SubID=6967, Media Report, including Wikileaks; http://al-shorfa.com/en_GB/articles/meii/features/2013/06/13/feature-03, Media Report, including Wikileaks",3,"Qatar Charity, National NGO",,"Qatar Charity, National NGO",1,,,Checked,1,ODA-like,2,Development,1,Active,1,"http://global.factiva.com/aa/?ref=YEMNA00020130516e95f00001&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",1089000,USD,1.015,1,"1,072,906",,,,,1,Yemen,678,580,Yemen,YEM,YE,887,474,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-28 17:08, Zinjibar,"Mohammed Al-Sa'adi, Minister of Planning and International Cooperation ; Abdulaziz bin Jassim al-Thani, Qatar Charity's General Assembly ",1
